,image paths,A,B,D,Head size QC,IED,IED QC,eye openness,eye openness QC,mouth closed,mouth closed QC,left crop QC,right crop QC,up crop QC,down crop QC
51,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/017_03.jpg,1350,1350,0.26242720592343155,5.0,184.0244548966251,100,0.07056630600990993,99,0.007983666160462774,96,100,100,100,100
52,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/037_03.jpg,1350,1350,0.28445312486754926,7.0,214.02102700435768,100,0.07291444152845328,99,0.00260408719744476,96,100,100,100,100
53,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/135_03.jpg,1350,1350,0.24233545886388752,3.0,206.0,100,0.10433072583908172,100,0.003056675008327165,96,100,100,100,100
54,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/024_03.jpg,1350,1350,0.24821889538758898,3.0,187.13097017864254,100,0.08057404319993605,100,0.0029842238222198537,96,100,100,100,100
55,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/083_03.jpg,1350,1350,0.2512203411508632,4.0,187.21645226849054,100,0.10618946151607558,100,0.014742849590668893,96,100,100,100,100
56,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/086_03.jpg,1350,1350,0.261519250236326,5.0,206.0024271701671,100,0.09634501496091122,100,0.005664904132841913,96,100,100,100,100
57,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/011_03.jpg,1350,1350,0.26815735609318303,5.0,204.12006270820123,100,0.09944409899909726,100,0.006176771258977786,96,100,100,100,100
58,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/094_03.jpg,1350,1350,0.270379502636232,5.0,217.03686322834653,100,0.09318781871747081,100,0.006126006719630258,96,100,100,100,100
59,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/034_03.jpg,1350,1350,0.27855397725426595,6.0,204.00980368599937,100,0.06695784946568159,99,0.015955415493448602,96,100,100,100,100
60,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/006_03.jpg,1350,1350,0.25703810438459146,4.0,196.16319736382766,100,0.09226365487807667,100,0.006443973176527738,96,100,100,100,100
61,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/124_03.jpg,1350,1350,0.2607407407407407,4.0,201.0024875467963,100,0.08316637027445709,100,0.004017652165832657,96,100,100,100,100
62,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/119_03.jpg,1350,1350,0.2933482974110543,8.0,198.0631212517868,100,0.06332978043206496,99,0.003571064195712536,96,100,100,100,100
63,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/103_03.jpg,1350,1350,0.2893481629394482,8.0,182.22239159883728,100,0.05655296939509089,97,0.010555284969656029,96,100,100,100,100
64,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/018_03.jpg,1350,1350,0.2763955734659115,6.0,199.12307751739877,100,0.07240967164991814,99,0.008040006554216014,96,100,100,100,100
65,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/090_03.jpg,1350,1350,0.26906126502100797,5.0,202.20039564748632,100,0.08259168119382454,100,0.008705927611832674,96,100,100,100,100
66,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/044_03.jpg,1350,1350,0.25630057799891687,4.0,191.0026177831079,100,0.0840127112397264,100,0.004087254152670211,96,100,100,100,100
67,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/105_03.jpg,1350,1350,0.27926024167230673,6.0,191.26160095534075,100,0.06896527462673585,99,0.002652510562566764,96,100,100,100,100
68,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/107_03.jpg,1350,1350,0.29262634591997116,8.0,218.2292372712694,100,0.08859737439026173,100,0.005660278621846406,96,100,100,100,100
69,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/142_03.jpg,1350,1350,0.2808589607434735,7.0,196.09181522949905,100,0.06857270712772442,99,0.003729863554948696,96,100,100,100,100
70,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/138_03.jpg,1350,1350,0.25492245788397633,4.0,187.06683297688022,100,0.0901250814797387,100,0.00649745284800958,96,100,100,100,100
